,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
213,213,white beans canned,299,0.8,0.2,0.073,0.3,55.5,0.8,19,12.6,0,0.079,183.7,0,0.3,0.2,0,0.026,0.3,0.5,0.2,0,0,2.1,0.052,191.3,0.6,7.8,133.6,1.3,238.4,1189.50,0.022,2.9,287.0
214,214,pink beans cooked,252,0.8,0.2,0.045,0.4,47.2,0.6,15.3,9,0,0.075,103.4,0,0,0.4,0.3,0,0.1,1,0.5,0.3,0,0,1.7,0.083,87.9,0.5,3.9,109.9,0.9,278.9,858.5,0.030,73.103
215,215,pink beans raw,720,2.4,0.6,0.2,1,134.8,4.5,44,26.7,0,0.057,21.1,0,1.6,1,0,0.4,4,2.1,1.1,0,0,0.4,0.007,273,1.7,14.2,382.2,2.9,871.5,3074.40,0.077,5.4,495.1
216,216,navy beans raw,701,3.1,0.4,0.5,2.9,126.4,8.1,46.4,50.8,0,0.059,25.2,0,1.6,0.8,0,0.3,4.6,1.5,0.9,0,0,0.080,0.018,305.8,1.7,11.4,364,2.9,846.6,2464.80,0.028,7.6,543.9
217,217,snap beans cooked,44,0.4,0.005,0.020,0.2,9.9,1.9,2.4,4,0,0.086,111.5,0,0,0.053,0.076,0,0.1,0.8,0.021,0.061,12.1,0,0.6,0.053,55,0.015,0.8,22.5,0.4,36.3,182.5,0.020,16.848
218,218,black eyed cowpeas raw,131,0.5,0.1,0.003,0.2,27.3,4.4,4.3,7.3,0,0.048,111.9,0,0.2,0.2,0,0.2,2.1,0.2,0.086,3.6,0,0,0,182.7,0.2,1.6,74,0.8,76.9,625,0.099,1.5,227.3
219,219,edamame cooked,189,8.1,1,2,3.3,13.8,3.4,18.5,8.1,0,0.034,112.8,0.053,0,0.3,0.5,0,0.2,1.4,0.6,0.2,9.5,0,1.1,0.041,97.7,0.5,3.5,99.2,1.6,262,675.8,0,49.248
220,220,black eyed cowpeas cooked,160,0.6,0.2,0.100,0.3,33.5,5.3,5.2,8.3,0,0.036,124.5,0,0,0.2,0.2,0,0.2,2.3,0.3,0.1,3.6,0,0.4,0,211.2,0.2,1.8,85.8,0.9,84.2,689.7,0.033,47.9
221,221,hyacinth beans cooked,227,1.1,0.2,0.076,0.5,40.2,0,15.8,0,0,0,0.003,134.1,0,0.5,0.023,0,0.001,0.8,0.6,0.014,0,0,0,0,77.6,0.7,8.9,159.1,0.9,232.8,653.8,0.021,191.981
222,222,cowpeas canned,185,1.3,0.3,0.1,0.6,32.7,0,11.4,7.9,0,0.7,191.1,0,0.2,0.1,0,0.2,0.8,0.5,0.1,6.5,0,0,0,48,0.3,2.3,67.2,0.7,168,412.8,0.061,1.7,110.1
223,223,pinto beans cooked,245,1.1,0.2,0.2,0.3,44.8,0.6,15.4,15.4,0,0.085,107.6,0,0,0.3,0.3,0,0.1,0.5,0.4,0.4,1.4,0,1.6,0.097,78.7,0.4,3.6,85.5,0.8,251.4,745.6,0.064,77.502
224,224,winged beans cooked,253,10,1.4,3.7,2.7,25.7,0,18.3,0,0,0.4,115.6,0,0.5,0.004,0,0.2,1.4,0.3,0.070,0,0,0,0,244.2,1.3,7.4,92.9,2.1,263.2,481.6,0.019,2.5,305.6
225,225,pinto beans raw,670,2.4,0.5,0.4,0.8,120.7,4.1,41.3,29.9,0,0.036,21.9,0,1.4,1,0,0.4,2.3,1.5,0.9,12.2,0,0.4,0.062,218.1,1.7,9.8,339.7,2.2,793.2,2688.50,0.036,4.4,434.4
226,226,black turtle beans raw,624,1.7,0.4,0.1,0.7,116.4,3.9,39.1,28.5,0,0.041,20.2,0,1.7,0.8,0,0.4,3.6,1.7,0.5,0,0,0.4,0.032,294.4,1.8,16,294.4,1.8,809.6,2760.00,0.005,4,496.1
227,227,fava beans raw,512,2.3,0.4,0.5,0.9,87.4,8.6,39.2,37.5,0,0.100,16.5,0,0.8,0.6,0,0.5,4.2,1.5,0.5,2.1,0,0.057,0.073,154.5,1.2,10.1,288,2.4,631.5,1593.00,0.016,4.7,333.1
228,228,lima beans canned,190,0.4,0.095,0.087,0.2,35.9,0,11.9,11.6,0,0.8,185.8,0,0.1,0.1,0,0.028,0.6,0.6,0.2,0,0,0,0,50.6,0.4,4.4,94,0.9,178.3,530.2,0.025,1.6,114.8
229,229,hyacinth beans raw,722,3.5,0.6,0.2,1.5,127.6,0,50.2,53.8,0,0.073,19.7,0,2.4,0.008,0,0.3,3.4,2.6,0.3,0,0,0,0,273,2.8,10.7,594.3,3.3,781.2,2593.50,0.062,19.5,518.8
230,230,white beans raw,673,1.7,0.4,0.1,0.7,121.7,4.3,47.2,30.7,0,0.051,22.9,0,0.9,0.8,0,0.3,1,1.5,0.6,0,0,0.4,0.030,484.8,2,21.1,383.8,3.6,608,3625.90,0.097,7.4,707.2
231,231,snap beans canned,66,0.4,0.1,0.027,0.2,15.4,0,3.5,6.6,0,0.090,415.6,0,0.1,0.036,0,0.2,0.9,0.5,0.1,14.9,0,0.6,0,105.4,0.3,4,57.1,1.5,83.4,403.9,0.057,0.9,150.2
232,232,navy beans canned,296,1.1,0.3,0.073,0.5,53.6,0.7,19.7,13.4,0,1.2,184.6,0,0.4,0.2,0,0.1,1.3,0.5,0.3,1.8,0,2,0.022,123.1,0.5,4.8,123.1,1,351.1,754.6,0.003,2,217.5
233,233,mung beans raw,718,2.4,0.7,0.3,0.8,129.6,13.7,49.4,33.7,0,0.085,18.7,0,1.3,1.3,0,0.5,4.7,4,0.8,9.9,0,1.1,0.009,273.2,1.9,14,391.2,2.1,759.7,2579.20,0.001,5.5,512.2
234,234,adzuki beans raw,648,1,0.4,0.034,0.2,123.9,0,39.1,25,0,0.060,26.5,0,0.9,1.2,0,0.4,5.2,2.9,0.7,0,0,0,0,130,2.2,9.8,250.2,3.4,750.6,2470.40,0.055,9.9,328.8
235,235,black turtle beans cooked,241,0.6,0.2,0.002,0.3,45,0.6,15.1,15.4,0,0.060,121.6,0,0,0.4,0.2,0,0.1,1,0.5,0.1,0,0,1.6,0.004,101.8,0.5,5.3,90.7,0.6,281.2,801.1,0.058,76.721
236,236,pink lentils raw,662,4.2,0.7,1,2.2,113.6,0,47.9,20.7,0,0.092,22.6,0,1,0.4,0,0.2,2.9,0.7,0.8,3.3,0,0,0,78.7,2.5,14.5,138.2,2.7,564.5,1109.80,0.030,7.5,282.9
237,237,yellow beans raw,676,5.1,1.3,0.4,2.2,119,0,43.1,49.2,0,0.046,21.8,0,1.4,0.8,0,0.6,4.8,1.4,0.9,0,0,0,0,325.4,1.3,13.7,435.1,2.5,956.5,2042.30,0.074,5.5,555.5
238,238,white beans cooked,249,0.6,0.2,0.044,0.3,44.9,0.6,17.4,11.3,0,0.045,112.9,0,0,0.2,0.1,0,0.050,0.3,0.4,0.2,0,0,1.7,0.029,161.1,0.5,6.6,112.8,1.1,202.3,1004.20,0.045,74.959
239,239,lentils raw,678,2,0.3,0.4,1,115.4,3.9,49.5,58.6,0,0.039,20,0,1.7,0.9,0,0.4,5,4.1,1,8.4,0,0.9,0.083,107.5,1,14.5,234.2,2.6,865.9,1833.60,0.048,9.2,355.9
240,240,cranberry beans cooked,241,0.8,0.2,0.088,0.4,43.3,0,16.5,17.7,0,0.4,114.4,0,0,0.4,0.4,0,0.1,0.9,0.4,0.1,0,0,0,0,88.5,0.4,3.7,88.5,0.7,239,685,0.090,78.8
241,241,chickpeas raw,728,12.1,1.3,2.7,5.4,121.3,21.4,38.6,34.8,0,0.005,23.1,0,1,1.1,0,0.4,3.1,3.2,1.1,8,0,1.6,0.004,210,1.7,12.5,230,4.4,732,1750.00,0.095,6.9,437.3
242,242,lentils cooked,230,0.8,0.1,0.1,0.3,39.9,3.6,17.9,15.6,0,0.016,137.9,0,0,0.3,0.4,0,0.1,2.1,1.3,0.4,3,0,0.2,0.077,37.6,0.5,6.6,71.3,1,356.4,730.6,0.010,75.118
243,243,baked beans canned,239,0.9,0.2,0.2,0.3,53.7,20.2,12.1,10.4,0,0.9,182.9,0,0.2,0.036,0,0.078,1.1,0.5,0.2,0,0,0.4,0.019,86.4,0.4,3,68.6,0.3,188,569,0.082,5.8,166.5
244,244,cranberry beans canned,216,0.7,0.2,0.083,0.3,39.3,0,14.4,16.4,0,0.9,201.7,0,0.1,0.2,0,0.1,1.3,0.4,0.1,2.1,0,0,0,88.4,0.4,4,83.2,0.5,223.6,676,0.079,2.2,165.3
245,245,black beans cooked,227,0.9,0.2,0.020,0.4,40.8,0,15.2,15,0,0.008,113.1,0,0.4,0.3,0,0.1,0.9,0.4,0.1,0,0,1.5,0.081,46.4,0.4,3.6,120.4,0.8,240.8,610.6,0.004,1.9,121.9
246,246,lima beans cooked,216,0.7,0.2,0.022,0.3,39.3,5.5,14.7,13.2,0,0.012,131.2,0,0,0.3,0.2,0,0.1,0.8,0.8,0.3,0,0,0.3,0.052,32,0.4,4.5,80.8,1,208.7,955,0.027,68.6
247,247,mungo beans raw,706,3.4,0.2,0.2,2.2,122.1,0,52.2,37.9,0,0.004,22.4,0,0.6,0.4,0,0.5,3,1.9,0.6,0,0,0,0,285.7,2,15.7,552.7,3.2,784.5,2034.80,0.015,6.9,517.0
248,248,pigeon peas raw,703,3.1,0.7,0.065,1.7,128.7,0,44.5,30.8,0,0.040,21.7,0,1.3,0.9,0,0.4,6.1,2.6,0.6,0,0,0,0,266.5,2.2,10.7,375.2,3.7,752.4,2853.60,0.022,5.7,484.3
249,249,fava beans canned,182,0.6,0.092,0.1,0.2,31.8,0,14,9.5,0,1.2,205.6,0,0.016,0.050,0,0.1,2.5,0.3,0.1,4.6,0,0,0,66.6,0.3,2.6,81.9,0.7,202.2,619.5,0.029,1.6,129.7
250,250,yellow snap beans raw,31,0.1,0.097,0.094,0.013,7.1,0,1.8,3.4,0,0.085,90.3,0,0.005,0.002,0,0.1,0.8,0.074,0.050,16.3,0,0,0,37,0.077,1,25,0.2,38,209,0.067,0.2,66.7
251,251,snap beans raw,31,0.2,0.051,0.016,0.1,7,3.3,1.8,2.7,0,0.025,90.3,0,0.020,0.061,0,0.1,0.7,0.2,0.1,12.2,0,0.4,0.066,37,0.093,1,25,0.2,38,211,0.003,0.2,61.9
252,252,yellow snap beans canned,36,0.2,0.076,0.064,0.1,8.4,0,1.9,3.6,0,0.6,227.2,0,0.097,0.071,0,0.1,0.5,0.3,0.087,8.2,0,0,0,57.6,0.2,2.2,31.2,0.8,45.6,235.2,0.056,0.5,82.1
253,253,pigeon peas cooked,203,0.6,0.1,0.050,0.3,39.1,0,11.4,11.3,0,0.036,115.2,0,0.2,0.2,0,0.020,1.3,0.5,0.081,0,0,0,0,72.2,0.5,1.9,77.3,0.8,199.9,645.1,0.010,1.5,136.5
254,254,catjang cowpeas raw,573,3.5,0.9,0.3,1.5,99.6,0,39.8,17.9,0,0.070,18.5,0,1.1,1.1,0,0.3,4.7,2.5,0.6,2.5,0,0,0,142,1.8,16.6,556.1,2.6,731.5,2296.30,0.002,10.2,321.9
255,255,navy beans cooked,255,1.1,0.2,0.3,0.9,47.4,0.7,15,19.1,0,0.4,116.1,0,0.4,0.3,0,0.1,1.2,0.5,0.3,0,0,0.080,0.002,125.6,0.4,4.3,96.5,1,262.1,708,0.012,1.9,212.5
256,256,mothbeans raw,672,3.2,0.7,0.3,1.5,120.6,0,45,0,0,0.001,19,0,1.1,1.3,0,0.2,5.5,3,0.7,7.8,0,0,0,294,1.3,21.3,746.8,3.6,958.4,2334.40,0.095,3.8,491.9
257,257,cowpeas cooked,81,0.4,0.037,0.039,0.2,14.5,2.3,5.4,4.6,0,0.037,49,0,0,0.1,0.1,0,0.015,0.3,0.3,0.025,0.3,0,0.2,0.033,16.8,0.2,1.8,37.1,0.3,109.2,194.6,0.012,25.166
258,258,mothbeans cooked,207,1,0.2,0.062,0.5,37.1,0,13.8,0,0,0.086,122.5,0,0.2,0.3,0,0.088,1.2,0.7,0.2,1.8,0,0,0,5.3,0.3,5.6,184.1,0.9,265.5,538.1,0.034,1,64.6
259,259,french beans cooked,228,1.3,0.1,0.046,0.8,42.5,0,12.5,16.6,0,0.003,117.8,0,0,0.2,0.1,0,0.1,1,0.4,0.2,2.1,0,0,0,111.5,0.2,1.9,99.1,0.7,180.5,654.9,0.041,73.3
260,260,lima beans raw,602,1.2,0.3,0.1,0.6,112.8,15.1,38.2,33.8,0,0.078,18.1,0,0.9,0.7,0,0.4,2.7,2.4,0.9,0,0,1.3,0.058,144.2,1.3,13.4,398.7,3,685.3,3068.70,0.087,5,343.6
261,261,winged beans raw,744,29.7,4.2,10.9,7.9,75.9,0,54,47.1,0,0.090,15.2,0,1.9,0.084,0,0.8,5.6,1.4,0.3,0,0,0,0,800.8,5.2,24.5,325.8,6.8,820.8,1778.10,0.058,8.2,1032.0
262,262,adzuki beans cooked,294,0.2,0.067,0.021,0.024,57,0,17.3,16.8,0,0.079,152.5,0,0,0.3,0.3,0,0.1,1.6,1,0.2,0,0,0,0,64.4,0.7,4.6,119.6,1.3,386.4,1223.60,0.022,92.2
263,263,black beans raw,662,2.8,0.7,0.2,1.2,121,4.1,41.9,30.1,0,0.065,21.4,0,1.7,0.9,0,0.4,3.8,1.7,0.6,0,0,0.4,0.026,238.6,1.6,9.7,331.7,2.1,682.9,2877.00,0.057,7.1,444.1
264,264,catjang cowpeas cooked,200,1.2,0.3,0.1,0.5,34.7,0,13.9,6.2,0,0.021,119.2,0,0,0.3,0.2,0,0.055,1.2,0.7,0.2,0.7,0,0,0,44.5,0.5,5.2,164.2,0.8,242.8,641.3,0.045,56.7
265,265,baby lima beans cooked,189,0.5,0.1,0.060,0.3,35,2.5,12,10.8,0,0.064,130.2,0,0,0.1,0.003,0,0.097,1.4,0.3,0.2,10.4,0,1.2,0.060,50.4,0.4,3.5,100.8,1.5,201.6,739.8,0.079,58.952
266,266,cowpeas raw,41,0.3,0.082,0.074,0.1,8.9,4.7,3.1,3.1,0,0.026,80.8,0,0.1,0.087,0,0.1,1.1,0.9,0.2,31,0,0.5,0.025,61.1,0.038,0.9,54.5,0.3,61.1,202.1,0.066,0.3,108.4
267,267,shellie beans canned,74,0.5,0.034,0.070,0.3,15.2,1.5,4.3,8.3,0,0.8,222.2,0,0,0.060,0.008,0,0.1,0.5,0.3,0.1,7.6,0,0.048,0.051,71.1,0.2,2.4,36.8,0.9,73.5,267.1,0.094,28.668
268,268,yardlong beans raw,579,2.2,0.6,0.2,0.9,103.4,0,40.6,18.4,0,0.057,14.1,0,1.5,1.1,0,0.4,3.6,2.6,0.6,2.7,0,0,0,230.5,1.5,14.4,564.5,2.7,933.5,1932.20,0.054,5.8,412.2
269,269,pinto beans canned,197,1.3,0.3,0.3,0.5,36.4,2.4,11,11,0,0.6,187.7,0,0.1,0.030,0,0.063,0.6,0.3,0.2,1.7,0,1.4,0.090,112.8,0.4,3.5,79.2,0.8,220.8,662.4,0,1.3,177.7
270,270,chickpeas cooked,269,4.2,0.4,1,1.9,45,7.9,14.5,12.5,0,0.080,98.7,0,0.2,0.3,0,0.1,0.9,0.5,0.2,2.1,0,0.6,0.024,80.4,0.6,4.7,78.7,1.7,275.5,477.2,0.031,2.5,163.4
271,271,cranberry beans raw,653,2.4,0.6,0.2,1,117.1,0,44.9,48.2,0,0.014,24.2,0,1.5,1.2,0,0.4,2.8,1.5,0.6,0,0,0,0,247.7,1.5,9.8,304.2,1.8,725.4,2597.40,0.041,7.1,470.1
272,272,mungo beans cooked,189,1,0.065,0.001,0.6,33,3.6,13.6,11.5,0,0.083,130.5,0,0.3,0.2,0,0.1,2.7,0.8,0.1,1.8,0,0.3,0.092,95.4,0.3,3.2,113.4,0.7,280.8,415.8,0.042,1.5,159.5
273,273,tamarinds,5,0.013,0.023,0.038,0.036,1.3,0.8,0.057,0.1,0,0.007,0.6,0,0,0.084,0.062,0,0.012,0.040,0.078,0.058,0.090,0,0.053,0.030,1.5,0.032,0.005,1.8,0,2.3,12.6,0.009,1.708
274,274,yellow snap beans cooked,44,0.4,0.037,0.065,0.2,9.9,4.5,2.4,4.1,0,0.096,111.5,0,0,0.094,0.063,0,0.1,0.8,0.083,0.062,12.1,0,0.6,0.025,57.5,0.1,1.6,31.3,0.4,48.8,373.8,0.037,17.003
275,275,yardlong beans cooked,202,0.8,0.2,0.027,0.3,36.1,0,14.2,6.5,0,0.059,117.6,0,0,0.4,0.2,0,0.1,0.9,0.7,0.2,0.7,0,0,0,71.8,0.4,4.5,167.6,0.8,309.5,538.7,0.012,58.2
276,276,bacon beef steak,146,12.5,4.5,6.2,1.2,0.2,0.2,8.2,0,28.9,0.4,6.1,0,0.2,0.077,0.054,0.090,1.4,0.3,0.1,0,0,0,0.091,4,0.039,0.5,4.8,0.064,40.2,109,0.020,0.9,25.4
277,277,lamb foreshank raw,912,60.7,26.4,24.9,4.8,0,0,85.8,0,326.6,0.3,304,0,0.5,0.014,0.013,0.9,24.8,3.1,0.7,0,0,1.1,0,49.9,0.5,7.6,99.8,0.072,771.1,970.7,0.095,23.7,204.0
278,278,bacon,106,10.2,0,0,0,0.2,0.2,3.3,0,0,0.1,11.7,0,0,0,0.069,0,0,0,0,0,0,0.1,0,1,0.080,0.1,3.1,0.077,46.8,131.6,0,0.3,14.8
279,279,lamb rib cooked,915,76,32.6,31.9,5.5,0,0,53.9,0,247.4,0.2,122.1,0,0.2,0.084,0.082,0.5,17.2,1.6,0.3,0,0,0.3,0,56.1,0.3,4.1,51,0.001,423.3,691.1,0.065,8.9,190.1
280,280,lamb shank raw,912,61.2,26.3,25.1,4.9,0,0,84.3,0,303.9,0.3,304.7,0,0.6,0.033,0.002,1,28.2,3.1,0.7,0,0,1,0,36.3,0.5,7.8,108.9,0.056,807.4,1183.90,0.068,15.9,189.6
281,281,scrapple,60,3.9,1.3,1.7,0.5,4,0.063,2.3,0.052,13.9,0.1,17.7,0.2,0.091,0.032,0.011,0.049,0.6,0,0.030,0.7,0.075,0.039,0.057,2,0.024,0.5,3.7,0,21.5,44.7,0.017,0.3,13.63
282,282,chicken nuggets,61,4.1,0.7,1.5,1.3,3,0.039,3.2,0.2,8.6,0.1,9.3,0.015,0.011,0.041,0.064,0.049,0.054,1.2,0.2,0.095,0.1,0.010,0.2,0.058,2.2,0.091,0.2,4.8,0.023,54.4,50.2,0.009,10.792
283,283,ground lamb cooked,886,61.5,25.4,26,4.4,0,0,77.5,0,303.6,0.3,172.4,0,0.3,0.062,0.064,0.8,21,2.1,0.4,0,0.079,0.4,0.003,68.9,0.4,5.6,75.1,0.071,629.1,1061.10,0.024,14.6,213.5
284,284,lamb meat cooked,678,45,18.6,19.1,3.2,0,0,63.8,0,240,0.2,139.6,0,0.3,0.013,0.068,0.7,16.4,1.7,0.4,0,0,0,0,40,0.3,4.8,60,0.070,482.5,795,0.026,11.9,153.6
285,285,meat extender,275,2.6,0.4,0.6,1.5,33.7,0,33.5,15.4,0,0.041,6.6,0,0.6,0.2,0.065,0.8,19.4,1.3,1.2,0,0,0,0,179.5,0.3,10.6,190.1,0.2,562.3,1673.80,0.038,1.9,275.3
286,286,lamb leg raw,1043,77.4,33.7,31.8,6.1,0,0,81.2,0,313,0.3,291.8,0,0.6,0.055,0.042,1,28.4,3.1,0.7,0,0,1,0,40.8,0.5,7.5,104.3,0.090,771.1,1129.50,0.025,15.1,206.9
287,287,lamb loin cooked,202,14.8,6.3,6.2,1.1,0,0,16.1,0,64,0.089,33,0,0.034,0.003,0.014,0.2,4.5,0.4,0.013,0,0.024,0.087,0.062,12.8,0.068,1.2,15.4,0.090,125.4,209.3,0.039,2.2,44.9
288,288,chicken patty,172,11.7,2.2,5,2.9,7.7,0,8.9,0.2,25.8,0.3,30.5,0,0.067,0.063,0.072,0.042,2.9,0.7,0.1,0,0,0.8,0.082,11.4,0.056,0.6,14.4,0.2,124.8,156.6,0.014,0.6,40.5
289,289,lamb shank roasted,605,33.5,13.7,14.2,2.4,0,0,71,0,242.1,0.2,163.2,0,0.3,0.085,0.051,0.7,17.6,1.9,0.4,0,0,0.4,0,26.9,0.3,5.3,67.3,0.089,532.6,876.9,0.057,12.5,136.7
290,290,barbecue loaf,40,2,0.7,1,0.2,1.5,0,3.6,0,8.5,0.3,14.9,0,0.042,0.038,0.039,0.086,0.5,0.4,0.070,0,0.099,0,0,12.7,0.029,0.3,3.9,0.089,30.4,75.7,0.009,0.6,20.1
291,291,lamb sirloin cooked,765,54.2,22.9,22.8,3.9,0,0,64.5,0,254.1,0.2,141.8,0,0.3,0.086,0.086,0.7,17.3,1.8,0.4,0,0,0.3,0,28.8,0.3,5.2,57.6,0.028,479.5,788.6,0.089,10.8,152.7
292,292,poultry salad,26,1.8,0.4,0.4,0.8,1,0,1.5,0,3.9,0.079,8.6,0.084,0.066,0.093,0.037,0.081,0.2,0.011,0.009,0.1,0.063,0.3,0,1.3,0.072,0.097,1.3,0.049,4.3,23.8,0.024,0.1,5.781
293,293,ground lamb raw,80,6.6,2.9,2.7,0.5,0,0,4.7,0,20.7,0.050,16.8,0,0.021,0.012,0.010,0.055,1.7,0.2,0.022,0,0.028,0.044,0.060,4.5,0.099,0.4,5.9,0.017,44.4,62.8,0.070,1,16.2
294,294,lamb loin raw,88,7.5,3.3,3.1,0.6,0,0,4.6,0,20.9,0.003,16,0,0.088,0.003,0.065,0.061,1.8,0.2,0.074,0,0,0.042,0,4.2,0.049,0.5,5.9,0.027,43,60.6,0.023,0.7,16.8
295,295,lamb sirloin raw,1234,100.3,44.1,41.2,7.8,0,0,76.8,0,326.6,0.3,273.5,0,0.5,0.027,0.072,1,28.8,3.2,0.6,0,0,1,0,45.4,0.5,7.3,99.8,0.024,721.2,1047.80,0.056,14,229.8
296,296,sausage patty mcdonalds,115,11.2,3.6,4.7,1.4,0.4,0.1,4.3,0,20.9,0.2,11.7,0,0.008,0,0.025,0.010,1.3,0.2,0.077,0,0,0,0,6.5,0.017,0.3,4.5,0.038,39.6,75.8,0,0.4,22.7
297,297,lamb foreshank cooked,360,19.9,8.3,8.4,1.4,0,0,42,0,156.9,0.1,84.1,0,0.087,0.026,0.008,0.3,8.1,0.9,0.1,0,0.002,0.3,0.091,29.6,0.2,3.2,32.6,0.024,245.7,380.4,0.087,11.4,94.7
298,298,ham salad,97,7,2.3,3.2,1.2,4.8,0,3.9,0,16.7,0.5,28.2,0,0.2,0.084,0.039,0.006,0.9,0.1,0.047,0,0.012,0.8,0,3.6,0.065,0.3,4.5,0.083,54,67.5,0.059,0.5,19.6
299,299,lamb rib raw,1687,156,68.8,64.1,12.2,0,0,65.9,0,344.7,0.3,230.4,0,0.5,0.044,0.009,0.9,27.6,2.8,0.5,0,0,0.8,0,68,0.4,6.3,81.6,0.015,621.4,861.8,0.019,12.3,296.2
300,300,lamb shoulder raw,1198,97.3,42.1,39.9,7.8,0,0,75.2,0,326.6,0.3,278.5,0,0.5,0.035,0.070,1,25.7,3.1,0.6,0,0.015,1,0.041,72.6,0.4,6.8,95.3,0.023,716.7,1043.30,0.020,17.9,251.9
301,301,lamb meat raw,1102,84.6,36.6,34.7,6.7,0,0,79.6,0,317.5,0.3,286.5,0,0.5,0.016,0.021,1,27.5,3.1,0.6,0,0,0,0,54.4,0.5,7.3,99.8,0.010,753,1084.10,0.078,16,225.9
302,302,lamb shoulder cooked,750,53.5,22.5,21.9,4.4,0,0,62.5,0,252.9,0.2,98.5,0,0.2,0.041,0.024,0.5,13.8,1.3,0.2,0,0,0.3,0,54.5,0.3,5.2,52.3,0.040,405.5,540.6,0.094,13.9,175.7
303,303,mutton cooked,66,3.1,1.5,1.3,0.2,0.027,0,9.5,0,30.8,0.070,15.3,0,0.036,0,0.066,0.027,1.8,0.3,0.1,0,0,0.2,0,2.8,0.068,1.3,8.8,0.000,77,115.7,0.094,1.7,16.744
304,304,lamb leg cooked,684,43.7,18.3,18.4,3.1,0,0,67.7,0,246.5,0.2,152.3,0,0.3,0.058,0.065,0.7,17.5,1.8,0.4,0,0.099,0.4,0.025,29.2,0.3,5.2,63.6,0.071,506.2,829.5,0.064,11.7,145.8
305,305,beef stick,110,9.9,4.2,4.1,0.9,1.1,0,4.3,0,26.6,0.3,3.8,0,0.071,0,0.002,0.063,0.9,0.016,0.024,1.4,0,0,0,13.6,0.097,0.7,4.2,0.007,36,51.4,0,0.5,31.0
306,306,veal sirloin cooked,517,26.9,10.6,10.6,1.8,0,0,64.1,0,221.4,0.2,111.7,0,0.1,0.032,0.048,0.7,13.5,2.1,0.7,0,0,0.8,0,34.9,0.3,2.5,55.4,0.072,498.2,658.1,0.058,8.9,128.4
307,307,veal rib cooked,444,22.2,8.8,8.2,1.7,0,0,57.4,0,246,0.2,94.4,0,0.033,0.058,0.057,0.5,13.3,1.9,0.6,0,0,0.6,0.092,38.9,0.2,2.5,44.3,0.076,371.7,541.6,0.046,9.9,121.0
308,308,veal meat cooked,483,23.8,8.9,9.2,1.7,0,0,62.9,0,238.3,0.2,119.3,0,0.1,0.064,0.057,0.7,16.7,2.6,0.6,0,0,0.8,0.069,46,0.2,2.4,54.3,0.084,499.5,679.3,0.061,9.9,135.1
309,309,beef rib roasted,238,19.1,7.7,8.2,0.7,0,0,15.4,0,57,0.010,32,0,0.049,0.075,0.031,0.1,2.5,0.2,0.2,0,0.037,0.2,0.015,6.7,0.086,1.6,13.4,0.062,115.9,196.3,0.010,3.9,42.8
310,310,veal sirloin raw,689,35.4,15.2,13.8,2.3,0,0,86.5,0,353.8,0.3,325.9,0,0.4,0.016,0.004,1.4,38.3,6.2,2.2,0,0,1.1,0.093,49.9,0.5,3.5,108.9,0.1,948,1492.30,0.004,11.6,175.3
311,311,beef top loin filet grilled,323,19,6.5,8.6,0.6,0.8,0,37,0,116.1,0.1,76.7,0.9,0.063,0.1,0.018,0.016,0.4,5.6,0,0.6,0,0.030,0,0.019,9.5,0.2,4.5,36.5,0,318.6,507.6,0.077,58.507
312,312,beef under blade steak cooked,983,46.7,17.9,22.6,2.3,0,0,140.8,0,480.4,0.3,260.9,1.9,0.002,0.3,0.030,0.068,1.1,17.9,3.5,1.5,0,0.022,0.4,0.044,62.9,0.5,14.4,98.8,0.085,929.4,1382.90,0.2,191.483
313,313,mock tender steak raw,244,8.3,3.6,4.3,0.7,0,0,42.2,0,132.7,0.2,145.9,0.069,0.2,0.085,0.011,0.4,7.1,1.7,0.8,0,0.055,0.4,0.099,21.8,0.2,4.8,49.5,0.087,445.5,685.1,0.032,15.8,77.128
314,314,ground beef cooked,375,24.8,10,12,0.7,0,0,35.5,0,122.3,0.1,77.5,1.6,0,0.007,0.098,0.060,0.3,6.8,1.1,0.6,0,0,0.7,0.052,57,0.1,3.4,27.8,0.044,280.8,455.9,0.081,62.697
315,315,ground beef raw,1506,136.1,51.2,59.7,3.2,0,0,65.1,0,353.8,0.3,246.7,0,0.2,0.071,0.004,0.6,15.3,1.9,1.3,0,0,2.2,0.004,108.9,0.2,7.4,63.5,0.045,598.8,988.8,0.001,16.2,317.5
316,316,beef diced asda,48,0.7,0.3,0,0,10.5,0.054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
