,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
211,211,pecans roasted,215,22.6,2.2,12.3,7.1,3.9,1.2,2.8,2.9,0,0.062,0.3,0,0.1,0.053,0,0.020,0.4,0.2,0.071,0.2,0,0.8,0,20.1,0.4,0.7,36.3,1.1,78.9,117.6,0.004,1.3,53.2
212,212,fennel seeds,7,0.3,0.008,0.2,0.065,1,0,0.3,0.8,0,0.097,0.2,0,0.021,0,0,0.092,0.1,0,0.045,0.4,0,0,0,23.9,0.051,0.4,7.7,0.1,9.7,33.9,0,0.042,27.1
213,213,chinese chestnuts roasted,68,0.3,0.027,0.2,0.073,14.8,0,1.3,0,0,0.052,11.4,0,0.036,0.100,0,0.037,0.4,0.2,0.1,10.9,0,0,0,5.4,0.1,0.4,25.5,0.5,28.9,135,0,0.3,33.1
214,214,watermelon seed kernels dried,602,51.2,10.6,8,30.3,16.5,0,30.6,0,0,0.1,5.5,0,0.2,0.038,0,0.2,3.8,0.4,0.032,0,0,0,0,58.3,0.7,7.9,556.2,1.7,815.4,699.8,0,11.1,164.5
215,215,macadamia nuts raw,38,4,0.6,3.1,0.059,0.7,0.2,0.4,0.5,0,0.011,0.011,0,0.032,0.061,0,0.042,0.1,0.066,0.035,0.062,0,0.058,0,4.5,0.009,0.2,6.8,0.2,9.9,19.3,0.064,0.034,10.387
216,216,pectin,163,0.2,0.052,0.093,0.076,45.2,0,0.2,4.3,0,0.1,4.4,0,0.042,0.025,0,0.021,0.017,0.023,0.063,0,0,0,0,3.5,0.2,1.4,0.5,0.094,1,3.5,0,0.2,54.8
217,217,black walnut dried,31,3,0.2,0.8,1.8,0.5,0.018,1.2,0.3,0,0.028,0.2,0,0.014,0.083,0,0.097,0.036,0.056,0.067,0.032,0,0.091,0.029,3.1,0.071,0.2,10.1,0.2,25.7,26.2,0.046,0.2,8.347
218,218,water chestnut canned,70,0.015,0.050,0.068,0.053,17.2,3.4,1.2,3.5,0,0.011,121,0,0.035,0.016,0,0.030,0.5,0.3,0.2,1.8,0,0.7,0.043,5.6,0.1,1.2,7,0.2,26.6,165.2,0.099,0.5,30.594
219,219,ginkgo nuts dried,98,0.6,0.1,0.2,0.2,20.5,0,2.9,0,0,0.045,3.5,0,0.1,0.054,0,0.010,3.3,0.4,0.2,8.3,0,0,0,5.7,0.2,0.5,15,0.059,76.1,282.4,0,0.2,38.5
220,220,virginia peanuts raw,822,71.2,9.3,36.9,21.5,24.1,5.8,36.8,12.4,0,0.008,10.1,0,1,0.3,0,0.2,18.1,2.6,0.5,0,0,9.6,0,129.9,1.6,3.7,249.7,2.5,554.8,1007.40,0.042,6.5,278.1
221,221,valencia peanuts roasted,177,15.4,2.4,6.9,5.3,4.9,0,8.1,2.7,0,0.004,0.6,0,0.052,0.003,0,0.068,4.3,0.4,0.072,0,0,0,0,16.2,0.3,0.5,48,0.5,95.7,183.6,0.046,0.9,47.8
222,222,nesfit diet cereal nestle,75,0,14.5,2.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,223,corn grits cooked,182,1.2,0.2,0.2,0.4,37.9,0.3,4.4,2.1,0,0.6,213.1,0,0.2,0.002,0,0.1,2.1,0.1,0.1,0,0,0.030,0,2.6,0,1.5,18,0.008,51.4,69.4,0.052,0.5,49.7
224,224,amaranth flakes,134,2.7,0.5,0.8,1,27,0.2,5.9,3.6,0,0.067,1.1,0,0.033,0.025,0,0.000,1,0,0.006,1,0,0.5,0.007,6.5,0.011,0.7,9.5,0,125.8,134.1,0.009,0.011,47.4
225,225,granola,293,14.6,2.4,6.6,4.7,32.3,11.9,8.2,5.3,0,0.010,3.5,0.008,0.3,0.017,0,0.2,1.6,0.9,0.2,0.7,0,6.7,0.035,45.6,0.4,2.4,100.8,2.4,258.6,323.4,0.087,2.5,109.142
226,226,muesli with fruit nuts,231,3.4,0.5,1.2,1.4,45.7,14.2,4.3,5.8,0,0.1,5.1,0.2,0.4,177.6,0.047,0.5,5.5,2.8,0.5,0,0.028,1.4,0.038,25.8,0.2,5.9,72,1.3,176.4,229.2,0.083,1.6,91.1
227,227,muesli master crumble,124,2.4,1,19.8,8.5,4.5,0.042,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3
228,228,bran flakes,131,0.8,0.2,0.1,0.5,32.2,7.4,4,7.3,0,0.2,1.4,0,0.3,0.5,0.4,0.011,0.6,6.7,0.3,0.7,0,0.090,0.3,0.025,17.6,0.3,11.2,91.6,1.4,179.6,213.2,0.083,45.358
229,229,nut cereal,245,5.9,1,3.9,0.5,46.2,17.2,4,3.6,0,0.3,2.6,0.2,0.5,0.3,0,0.6,6.5,0.3,0.7,10.7,0.002,0,0,75.6,0.2,10.3,39,1,106.8,134.4,0.066,3,156.5
230,230,corn flakes,108,0.3,0.098,0.071,0.018,24.6,2.2,1.7,0.8,0,0.2,0.9,0,0.3,1.3,0.026,0.056,0.5,5.9,0.022,0.5,18.2,0.011,0.011,0,0.6,0.083,5.4,2,0.060,9.2,30,0.077,27.947
231,231,corn grits dry,36,0.2,0.022,0.018,0.032,7.7,0.008,0.7,0.4,0,0.054,1.1,0,0.1,0.080,0,0.032,0.4,0.072,0.097,0,0,0.070,0,0.4,0.086,0.3,3.5,0.029,10.8,13.7,0.024,0.046,9.7
